G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_35_113.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_35_113.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_35_113.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_35_220.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_35_220.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_35_220.jpg, 0, 1, 0, 30.1902
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_35_324.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_35_324.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_35_324.jpg, 0, 1, 0, 30.19029
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_35_425.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_35_425.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_35_425.jpg, -0.1129113, 1, 0, 30.18726
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_35_529.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_35_529.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_35_529.jpg, -0.1462686, 1, 0, 30.18909
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_35_632.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_35_632.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_35_632.jpg, 0, 1, 0, 30.18991
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_35_739.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_35_739.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_35_739.jpg, 0, 1, 0, 30.19025
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_35_842.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_35_842.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_35_842.jpg, -0.1714932, 1, 0, 30.18311
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_35_948.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_35_948.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_35_948.jpg, -0.1972209, 1, 0, 30.18731
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_36_050.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_36_050.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_36_050.jpg, 0, 1, 0, 30.18909
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_36_153.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_36_153.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_36_153.jpg, 0, 1, 0, 30.19017
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_36_258.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_36_258.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_36_258.jpg, 0, 1, 0, 30.19031
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_36_363.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_36_363.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_36_363.jpg, -0.0473517, 1, 0, 30.18986
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_36_467.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_36_467.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_36_467.jpg, -0.1564209, 1, 0, 30.18583
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_36_572.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_36_572.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_36_572.jpg, 0, 1, 0, 30.18999
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_36_676.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_36_676.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_36_676.jpg, 0, 1, 0, 30.19027
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_36_784.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_36_784.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_36_784.jpg, -0.1907262, 1, 0, 30.18121
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_36_893.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_36_893.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_36_893.jpg, -0.1277613, 1, 0, 30.18966
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_37_000.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_37_000.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_37_000.jpg, 0, 1, 0, 30.18986
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_37_101.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_37_101.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_37_101.jpg, 0, 1, 0, 30.18997
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_37_203.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_37_203.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_37_203.jpg, -0.0916869, 1, 0, 30.1903
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_37_310.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_37_310.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_37_310.jpg, 0, 1, 0, 30.19017
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_37_413.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_37_413.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_37_413.jpg, 0, 1, 0, 30.19025
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_37_514.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_37_514.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_37_514.jpg, -0.1700457, 1, 0, 30.18282
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_37_619.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_37_619.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_37_619.jpg, -0.2072484, 1, 0, 30.1876
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_37_724.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_37_724.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_37_724.jpg, 0, 1, 0, 30.18871
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_37_825.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_37_825.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_37_825.jpg, 0, 1, 0, 30.19038
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_37_930.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_37_930.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_37_930.jpg, 0, 1, 0, 30.19032
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_38_030.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_38_030.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_38_030.jpg, 0, 1, 0, 30.1899
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_38_134.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_38_134.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_38_134.jpg, -0.0473667, 1, 0, 30.18982
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_38_242.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_38_242.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_38_242.jpg, -0.09130829, 1, 0, 30.19057
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_38_347.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_38_347.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_38_347.jpg, 0, 1, 0, 30.19005
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_38_450.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_38_450.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_38_450.jpg, 0, 1, 0, 30.19027
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_38_556.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_38_556.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_38_556.jpg, -0.0251463, 1, 0, 30.19025
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_54_38_663.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_54_38_663.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_54_38_663.jpg, -0.3242091, 1, 0, 30.16544
